0.06, 0, 0.686, 0.0640272, -0.259027, 0.129626, 0.11922, -0.217618, 0.399976, 0.19985, -0.157125, 0.415577, 0.425423, -0.039716, 0.510221, 0.507609, 0.0210729, 0.526982, 0.716322, 0.187272, 0.57384, 0.708519, 0.295876, 0.613768, 0.0640272, 0.259027, 0.129626, 0.123208, 0.294505, 0.399976, 0.210569, 0.346875, 0.394542, 0.417698, 0.516887, 0.437183, 0.449635, 0.591154, 0.501955, 0.542512, 0.783841, 0.66816, 0.647858, 0.759919, 0.625968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.06, 0, 0.686, 0.0640272, -0.259027, 0.129626, 0.132809, -0.264516, 0.399976, 0.215805, -0.27114, 0.341055, 0.461375, -0.241924, 0.229399, 0.547126, -0.186867, 0.248008, 0.767995, -0.0358729, 0.290393, 0.839998, -0.0876002, 0.36516, 0.0640272, 0.259027, 0.129626, 0.0259965, 0.3166, 0.399976, -0.0302225, 0.401708, 0.400396, -0.155645, 0.633038, 0.466583, -0.153256, 0.685986, 0.555587, -0.146282, 0.815769, 0.793255, -0.15138, 0.930765, 0.807403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.06, 0, 0.686, 0.0640272, -0.259027, 0.129626, 0.126547, -0.288221, 0.399976, 0.218259, -0.331047, 0.38737, 0.476267, -0.411066, 0.412945, 0.552274, -0.394321, 0.481307, 0.748034, -0.341019, 0.660794, 0.756379, -0.233618, 0.703754, 0.0640272, 0.259027, 0.129626, 0.120167, 0.299144, 0.399976, 0.190424, 0.34935, 0.345687, 0.414764, 0.475256, 0.259407, 0.508915, 0.499717, 0.295018, 0.755242, 0.571498, 0.381903, 0.731839, 0.652763, 0.30254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.06, 0, 0.686, 0.0640272, -0.259027, 0.129626, 0.0951569, -0.320606, 0.399976, 0.124481, -0.378614, 0.321369, 0.152069, -0.574672, 0.135828, 0.124991, -0.665673, 0.0943961, 0.0586463, -0.900878, -0.0224606, 0.103973, -0.888508, -0.128492, 0.0640272, 0.259027, 0.129626, 0.119807, 0.299643, 0.399976, 0.20205, 0.359526, 0.407329, 0.373879, 0.565488, 0.448313, 0.367762, 0.663814, 0.480336, 0.343034, 0.921761, 0.559269, 0.351137, 1.02895, 0.602814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.06, 0, 0.686, 0.0640272, -0.259027, 0.129626, 0.036921, -0.32248, 0.399976, -0.00269957, -0.415228, 0.41521, -0.159826, -0.625334, 0.484434, -0.229231, -0.559323, 0.523885, -0.416921, -0.389031, 0.61955, -0.441283, -0.313266, 0.703908, 0.0640272, 0.259027, 0.129626, 0.128313, 0.284094, 0.399976, 0.222267, 0.32073, 0.415286, 0.446419, 0.473467, 0.422548, 0.464388, 0.5687, 0.38596, 0.507506, 0.821494, 0.2987, 0.485411, 0.923854, 0.348544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.06, 0, 0.686, 0.0640272, -0.259027, 0.129626, 0.132449, -0.250114, 0.399976, 0.187242, -0.242977, 0.314239, 0.294096, -0.278522, 0.0673708, 0.350902, -0.26942, -0.0187753, 0.499012, -0.235677, -0.243059, 0.562417, -0.243976, -0.339812, 0.0640272, 0.259027, 0.129626, 0.106207, 0.204421, 0.399976, 0.165484, 0.12768, 0.368336, 0.374052, -0.0312675, 0.29862, 0.476967, -0.0397584, 0.290424, 0.74641, -0.0650012, 0.278513, 0.843209, -0.0554907, 0.215349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.06, 0, 0.686, 0.0640272, -0.259027, 0.129626, 0.0283776, -0.318104, 0.399976, -0.0241983, -0.405231, 0.406957, -0.108094, -0.662915, 0.393326, -0.0368766, -0.722089, 0.346879, 0.151449, -0.880947, 0.234289, 0.235031, -0.960703, 0.224133, 0.0640272, 0.259027, 0.129626, 0.0191307, 0.311423, 0.399976, -0.0330118, 0.372275, 0.463081, -0.111228, 0.53542, 0.665296, -0.0201136, 0.535695, 0.714581, 0.213342, 0.534286, 0.851968, 0.159086, 0.509623, 0.951458, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.06, 0, 0.686, 0.0640272, -0.259027, 0.129626, 0.076358, -0.326917, 0.399976, 0.0772814, -0.332001, 0.501845, 0.0488166, -0.406741, 0.76113, 0.0486331, -0.414144, 0.864455, 0.0564329, -0.439084, 1.13408, 0.023621, -0.424837, 1.2444, 0.0640272, 0.259027, 0.129626, 0.128875, 0.282603, 0.399976, 0.224396, 0.317329, 0.391388, 0.491192, 0.343943, 0.349714, 0.587896, 0.316062, 0.325178, 0.843656, 0.245727, 0.270241, 0.834277, 0.210006, 0.160303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.06, 0, 0.686, 0.0640272, -0.259027, 0.129626, 0.132939, -0.26251, 0.399976, 0.231827, -0.267508, 0.424476, 0.477752, -0.345553, 0.50847, 0.541215, -0.417128, 0.548225, 0.704456, -0.610513, 0.644834, 0.776129, -0.615605, 0.735868, 0.0640272, 0.259027, 0.129626, 0.0567677, 0.327644, 0.399976, 0.0519624, 0.373063, 0.491179, -0.022329, 0.515724, 0.709706, -0.0897658, 0.515145, 0.631075, -0.273191, 0.516845, 0.431749, -0.348219, 0.515987, 0.343317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.06, 0, 0.686, 0.0640272, -0.259027, 0.129626, 0.129506, -0.280788, 0.399976, 0.225767, -0.312778, 0.389275, 0.495885, -0.338131, 0.393573, 0.598903, -0.33294, 0.403131, 0.868651, -0.329349, 0.427651, 0.977622, -0.291433, 0.439401, 0.0640272, 0.259027, 0.129626, 0.0518646, 0.326947, 0.399976, 0.0368066, 0.411035, 0.34424, -0.0652861, 0.633663, 0.227453, -0.127156, 0.711837, 0.199314, -0.296497, 0.909751, 0.124936, -0.407399, 0.885135, 0.101591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.06, 0, 0.686, 0.0640272, -0.259027, 0.129626, 0.0277619, -0.317729, 0.399976, -0.0150964, -0.387101, 0.338701, -0.178619, -0.571114, 0.224575, -0.269127, -0.618098, 0.242789, -0.510365, -0.733823, 0.285099, -0.57062, -0.655028, 0.225009, 0.0640272, 0.259027, 0.129626, 0.132561, 0.267032, 0.399976, 0.21274, 0.276396, 0.462328, 0.378119, 0.327574, 0.671267, 0.424663, 0.35385, 0.760003, 0.552633, 0.428364, 0.986829, 0.62406, 0.494974, 0.924287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.06, 0, 0.686, 0.0640272, -0.259027, 0.129626, 0.132915, -0.262962, 0.399976, 0.208749, -0.267294, 0.468053, 0.377657, -0.336978, 0.668651, 0.427471, -0.381829, 0.74763, 0.555701, -0.49108, 0.959762, 0.602832, -0.513206, 1.06339, 0.0640272, 0.259027, 0.129626, 0.0950573, 0.320656, 0.399976, 0.129282, 0.38863, 0.332063, 0.220903, 0.611305, 0.206976, 0.237591, 0.702034, 0.254101, 0.282868, 0.943426, 0.368374, 0.305239, 1.05329, 0.398049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.06, 0, 0.686, 0.0640272, -0.259027, 0.129626, 0.132489, -0.267631, 0.399976, 0.229148, -0.279779, 0.430198, 0.499731, -0.293776, 0.444835, 0.550391, -0.270634, 0.357492, 0.675009, -0.21345, 0.123871, 0.780225, -0.168127, 0.141918, 0.0640272, 0.259027, 0.129626, 0.130004, 0.238826, 0.399976, 0.201502, 0.216934, 0.46935, 0.425454, 0.134128, 0.598244, 0.486417, 0.0940939, 0.52468, 0.65373, -0.00651053, 0.336894, 0.738227, -0.0417769, 0.265713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.06, 0, 0.686, 0.0640272, -0.259027, 0.129626, 0.133021, -0.259944, 0.399976, 0.232362, -0.261265, 0.376874, 0.500184, -0.218744, 0.367465, 0.533343, -0.15077, 0.438253, 0.623727, 0.0326138, 0.615959, 0.582867, -0.0292095, 0.70517, 0.0640272, 0.259027, 0.129626, 0.129048, 0.28212, 0.399976, 0.224886, 0.316158, 0.392192, 0.450429, 0.452967, 0.328639, 0.470772, 0.534336, 0.267843, 0.520651, 0.753135, 0.116128, 0.476886, 0.78619, 0.218315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
